Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,B,0,0,0,0,0,0,63.3,0,0,116,124.2635,1.967488,0,0,0,0,0,0,89.9999,89.9999,0,0
0.010,B,0.010,0.010,0,0.9406621,0,187.7394,63.3,0,0,115.973,124.2635,1.973908,63.2498040018372,63.2498040016179,0.000166545950293556,0.632498000002193,0.632498,0.00000166546,89.9999,89.9999,0.00316249,0.0000000083273
0.02,B,0.02,0.010,0,0.9406621,0,375.4788,63.2952,0.00004181915,0,115.9461,124.2635,1.980328,158.68806530877,158.68806530842,0.00033311713392529,2.21937800000562,2.219378,0.000004996632,89.9999,89.9999,0.01742187,0.00000004163776
0.03,B,0.03,0.010,0,0.940662,0,563.2181,63.28078,0.0005148955,0,115.9191,124.2635,1.986747,254.184076197749,254.184076197258,0.000499789111708709,4.76121900001049,4.761219,0.000009994523,89.9999,89.9999,0.05232485,0.0000001165935
0.04,B,0.04,0.010,0,0.9406618,0,614.9467,63.25677,0.002369695,0,115.8922,124.2635,1.993167,280.602327075016,280.602327074485,0.000545897656552878,7.56724200001578,7.567242,0.0000154535,89.9999,89.9999,0.1139672,0.0000002438337
0.05,B,0.05,0.010,0,0.9406614,0,608.3849,63.22558,0.005985914,0,115.8652,124.2635,1.999587,277.415653856974,277.415653856448,0.000540335863471323,10.341400000021,10.3414,0.00002085686,89.9999,89.9999,0.2035104,0.0000004253855
0.05999999,B,0.05999999,0.010,0,0.940661,0,601.8232,63.19427,0.01117925,0,115.8382,124.2635,2.006006,274.225573024786,274.225573024265,0.000534768120126816,13.0836600000262,13.08366,0.00002620454,89.9999,89.9999,0.3206356,0.0000006606924
0.06999999,B,0.06999999,0.01155319,0,0.9582772,0,595.2614,63.16331,0.01822927,0,115.8113,124.2635,2.012426,271.029781867263,271.029781866746,0.000529190412169728,15.7939600000314,15.79396,0.00003149644,89.9999,89.9999,0.4650238,0.0000009491973
0.07999999,B,0.07999999,0.01394645,0,0.9745377,0,588.6996,63.13268,0.0270146,0,115.7843,124.2635,2.018846,267.828384506076,267.828384505564,0.00052360292132929,18.4722400000365,18.47224,0.00003673247,89.9999,89.9999,0.6363547,0.000001290342
0.08999999,B,0.08999999,0.01631145,0,0.9832342,0,582.1379,63.10238,0.03728311,0,115.7573,124.2635,2.025266,264.621536038725,264.621536038218,0.00051800591489115,21.1184600000416,21.11846,0.00004191253,89.9999,89.9999,0.8343083,0.000001683567
0.09999999,B,0.09999999,0.01864814,0,0.9877665,0,575.5761,63.07242,0.04895449,0,115.7304,124.2635,2.031685,261.409336950031,261.409336949529,0.00051239957164681,23.7325500000466,23.73255,0.00004703653,89.9999,89.9999,1.058563,0.000002128312
0.11,B,0.11,0.02095647,0,0.9898555,0,569.0143,63.04279,0.06195437,0,115.7034,124.2635,2.038105,258.191852868964,258.191852868467,0.000506784002726605,26.3144700000516,26.31447,0.00005210437,89.9999,89.9999,1.308798,0.000002624017
0.12,B,0.12,0.02323639,0,0.9904467,0,562.4526,63.0135,0.07621298,0,115.6764,124.2635,2.044525,254.969163663134,254.969163662641,0.000501159347523514,28.8641600000565,28.86416,0.00005711596,89.9999,89.9999,1.584692,0.000003170118
0.13,B,0.13,0.02548786,0,0.9900929,0,555.8908,62.98455,0.09166411,0,115.6495,124.2635,2.050944,251.741363025636,251.741363025148,0.000495525772980098,31.3815700000614,31.38157,0.00006207122,89.9999,89.9999,1.88592,0.000003766054
0.14,B,0.14,0.02771083,0,0.9891324,0,549.329,62.95593,0.1082445,0,115.6225,124.2635,2.057364,248.508512422784,248.508512422301,0.000489883382956714,33.8666600000662,33.86666,0.00006697006,89.9999,89.9999,2.212161,0.000004411261
0.15,B,0.15,0.02990527,0,0.9877802,0,547.7544,62.92765,0.1258935,0,115.5956,124.2635,2.063784,247.820546199863,247.820546199381,0.000488682655745377,36.344870000071,36.34487,0.00007185688,89.9999,89.9999,2.563219,0.000005105395
0.16,B,0.16,0.03209364,0,0.986159,0,548.3171,62.89962,0.1447531,0,115.5686,124.2635,2.070204,248.223537554738,248.223537554256,0.000489386010853062,38.8271100000759,38.82711,0.00007675074,89.9999,89.9999,2.939079,0.000005848433
0.17,B,0.17,0.03428558,0,0.9843502,0,548.8799,62.87157,0.164896,0,115.5416,124.2635,2.076623,248.626284853434,248.626284852951,0.000490088936653079,41.3133700000807,41.31337,0.00008165163,89.9999,89.9999,3.339782,0.000006640445
0.18,B,0.18,0.03648107,0,0.982415,0,549.4426,62.8435,0.1863211,0,115.5147,124.2635,2.083043,249.02884112153,249.028841121046,0.000490791529189358,43.8036600000855,43.80366,0.00008655955,89.9999,89.9999,3.765367,0.000007481501
0.19,B,0.19,0.03868014,0,0.9803976,0,550.0053,62.81539,0.2090278,0,115.4877,124.2635,2.089463,249.431269518528,249.431269518044,0.000491493898696214,46.2979700000904,46.29797,0.00009147449,89.9999,89.9999,4.215875,0.000008371671
0.2,B,0.2,0.04088276,0,0.97833,0,550.5681,62.78726,0.2330157,0,115.4607,124.2635,2.095882,249.826953432696,249.82695343207,0.000559077471195046,48.7962394785765,48.79623947848,0.0000970652645869869,89.99989,89.99989,4.703837,0.00000931437
0.21,B,0.21,0.04308889,0,0.9762357,0,551.1307,62.7591,0.2582842,0,115.4338,124.2635,2.102302,250.228660931969,250.228660931334,0.000563579091113315,51.2985260319657,51.2985260318629,0.00010270105537215,89.99989,89.99989,5.216822,0.0000103132
0.22,B,0.22,0.04529859,0,0.9741321,0,551.6935,62.73091,0.2848345,0,115.4068,124.2635,2.108722,250.630257169235,250.630257168592,0.000567932622553458,53.8048285476378,53.8048285475286,0.000108380381470742,89.99989,89.99989,5.75487,0.00001136861
0.23,B,0.23,0.04751183,0,0.9720318,0,552.2562,62.70269,0.3126669,0,115.3799,124.2635,2.115141,251.031658697991,251.031658697339,0.000572150957603161,56.3151450785076,56.315145078392,0.000114101890918888,89.99989,89.99989,6.318022,0.00001248102
0.24,B,0.24,0.04972864,0,0.9699444,0,552.8189,62.67445,0.3417824,0,115.3529,124.2635,2.121561,251.432865518236,251.432865517576,0.000576245252731014,58.8294736774902,58.8294736773681,0.000119864343317397,89.99989,89.99989,6.906316,0.00001365085
0.25,B,0.25,0.051949,0,0.9678766,0,553.3817,62.64617,0.3721824,0,115.3259,124.2635,2.127981,251.833881603613,251.833881602945,0.000580225626065802,61.347812437237,61.3478124371083,0.000125666599448364,89.99988,89.99988,7.519794,0.00001487851
0.26,B,0.26,0.05417291,0,0.9658336,0,553.9444,62.61787,0.4038682,0,115.299,124.2635,2.1344,252.234762585126,252.23476258445,0.000584100755702996,63.8701600067093,63.8701600065739,0.000131507606874837,89.99988,89.99988,8.158496,0.00001616438
0.27,B,0.27,0.05640038,0,0.963819,0,554.5071,62.58953,0.4368411,0,115.272,124.2635,2.14082,252.635488594559,252.635488593875,0.000587878349610369,66.3965148361864,66.3965148360442,0.00013738639023954,89.99988,89.99988,8.822461,0.00001750885
0.28,B,0.28,0.05863141,0,0.9618354,0,555.0698,62.56117,0.4711029,0,115.245,124.2635,2.14724,253.036063605554,253.036063604863,0.000591565456372014,68.9268754156838,68.9268754155349,0.000143302044671035,89.99988,89.99988,9.51173,0.00001891229
0.29,B,0.29,0.06086598,0,0.9598844,0,555.6326,62.53278,0.5066556,0,115.2181,124.2635,2.15366,253.43648364447,253.436483643771,0.000595168230235553,71.461240195481,71.4612401953251,0.00014925372684036,89.99988,89.99988,10.22634,0.00002037507
0.3,B,0.3,0.06310411,0,0.9579672,0,556.1953,62.50436,0.5435014,0,115.1911,124.2635,2.160079,253.836673212087,253.836673211381,0.000598691999324232,73.9996068708648,73.999606870702,0.000155240646699784,89.99988,89.99988,10.96634,0.00002189754
0.31,B,0.31,0.06534579,0,0.9560845,0,556.758,62.47591,0.5816419,0,115.1642,124.2635,2.166499,254.236747544055,254.236747543342,0.000602142296397611,76.541974289479,76.5419742893091,0.000161262069529171,89.99988,89.99988,11.73176,0.00002348005
0.32,B,0.32,0.06759101,0,0.9542364,0,557.3207,62.44743,0.6210796,0,115.1372,124.2635,2.172919,254.63665100937,254.63665100865,0.000605523267235797,79.0883407426569,79.0883407424799,0.000167317302066184,89.99988,89.99988,12.52264,0.00002512295
0.33,B,0.33,0.06983978,0,0.9524229,0,557.8834,62.41892,0.661817,0,115.1102,124.2635,2.179338,255.036292214243,255.036292213516,0.00060883917130574,81.6387036077942,81.63870360761,0.000173405693643155,89.99988,89.99988,13.33903,0.00002682656
0.3399999,B,0.3399999,0.07209211,0,0.9506439,0,558.4462,62.39039,0.7038565,0,115.0833,124.2635,2.185758,255.43584997261,255.435849971877,0.000612094017963339,84.1930620504258,84.1930620502344,0.000179526633685975,89.99988,89.99988,14.18096,0.00002859122
0.3499999,B,0.3499999,0.07434798,0,0.9488989,0,559.0089,62.36182,0.7472006,0,115.0563,124.2635,2.192178,255.835169312394,255.835169311654,0.00061529096012363,86.751413686366,86.7514136861673,0.000185679543149683,89.99988,89.99988,15.04847,0.00003041726
0.3599999,B,0.3599999,0.07660739,0,0.9471874,0,559.5716,62.33323,0.7918517,0,115.0293,124.2635,2.198597,256.234377390171,256.234377389425,0.00061843351449954,89.3137574029948,89.3137574027887,0.000191863878156448,89.99988,89.99988,15.94161,0.00003230497
0.3699999,B,0.3699999,0.07887036,0,0.9455087,0,560.1343,62.30461,0.8378131,0,115.0024,124.2635,2.205017,256.63335499665,256.633354995897,0.000621524257992781,91.8800908955991,91.8800908953856,0.000198079120597454,89.99988,89.99988,16.86041,0.00003425469
0.3799999,B,0.3799999,0.08113686,0,0.9438621,0,560.697,62.27596,0.8850874,0,114.9754,124.2635,2.211437,257.032094184544,257.032094183785,0.000624565987299624,94.4504117799933,94.4504117797723,0.000204324780330849,89.99987,89.99987,17.80491,0.00003626671
0.3899999,B,0.3899999,0.0834069,0,0.9422472,0,561.2598,62.24728,0.9336768,0,114.9485,124.2635,2.217856,257.430781715078,257.430781714313,0.000627561256584412,97.0247195396038,97.0247195393752,0.000210600392756422,89.99987,89.99987,18.77516,0.00003834134
0.3999999,B,0.3999999,0.08568051,0,0.9406628,0,561.8225,62.21857,0.9835855,0,114.9215,124.2635,2.224276,257.829274537101,257.82927453633,0.000630512210738866,99.6030122273454,99.6030122271092,0.00021690551472288,89.99987,89.99987,19.77119,0.00004047887
0.4099999,B,0.4099999,0.08795764,0,0.9391085,0,562.3852,62.18983,1.034815,0,114.8945,124.2635,2.230696,258.227544835112,258.227544834335,0.000633421040129441,102.185287617978,102.185287617734,0.000223239724982594,89.99987,89.99987,20.79305,0.00004267959
0.4199999,B,0.4199999,0.0902383,0,0.9375833,0,562.9479,62.16106,1.08737,0,114.8676,124.2635,2.237115,258.625592609111,258.625592608328,0.000636289882068735,104.771543486262,104.77154348601,0.000229602623661059,89.99987,89.99987,21.84076,0.0000449438
0.4299999,B,0.4299999,0.09252252,0,0.9360865,0,563.5107,62.13227,1.141252,0,114.8406,124.2635,2.243535,259.023489384674,259.023489383885,0.000639120335751633,107.361778322212,107.361778321953,0.000235993826875721,89.99987,89.99987,22.91438,0.00004727179
0.4399998,B,0.4399998,0.09481027,0,0.9346173,0,564.0734,62.10345,1.196466,0,114.8136,124.2635,2.249955,259.421191451724,259.42119145093,0.000641914144376353,109.955990178744,109.955990178477,0.000242412968176006,89.99987,89.99987,24.01394,0.00004966382
0.4499998,B,0.4499998,0.09710156,0,0.933175,0,564.6361,62.0746,1.253013,0,114.7867,124.2635,2.256375,259.818762388555,259.818762387755,0.000644673005666376,112.554177744556,112.554177744281,0.000248859698088574,89.99987,89.99987,25.13948,0.00005212018
0.4599998,B,0.4599998,0.09939638,0,0.9317589,0,565.1989,62.04572,1.310898,0,114.7597,124.2635,2.262794,260.21608298587,260.216082985065,0.000647398412708872,115.156338516252,115.156338515969,0.000255333682070958,89.99987,89.99987,26.29104,0.00005464115
0.4699998,B,0.4699998,0.1016947,0,0.9303681,0,565.7615,62.01681,1.370124,0,114.7327,124.2635,2.269214,260.61325258475,260.613252583939,0.000650091631217327,117.762470983848,117.762470983557,0.000261834598237824,89.99987,89.99987,27.46867,0.00005722699
0.4799998,B,0.4799998,0.1039966,0,0.929002,0,566.3243,61.98787,1.430693,0,114.7058,124.2635,2.275634,261.010183765044,261.010183764228,0.000652754040592072,120.372572763158,120.372572762859,0.000268362138497843,89.99987,89.99987,28.6724,0.00005987798
0.4899998,B,0.4899998,0.1063021,0,0.9276597,0,566.887,61.9589,1.49261,0,114.6788,124.2635,2.282053,261.406999709691,261.406999708869,0.000655387020233434,122.986642701826,122.986642701519,0.000274916008553687,89.99987,89.99987,29.90226,0.00006259436
0.4999998,B,0.4999998,0.108611,0,0.9263409,0,567.4497,61.9299,1.555878,0,114.6519,124.2635,2.288473,261.803557367536,261.803557366709,0.000657991509952626,125.604678216983,125.604678216668,0.000281495923506141,89.99987,89.99987,31.15831,0.00006537642
0.5099998,B,0.5099998,0.1109235,0,0.9250447,0,568.0125,61.90088,1.6205,0,114.6249,124.2635,2.294893,262.199952106015,262.199952105183,0.000660568714830154,128.226677679438,128.226677679114,0.000288101610506794,89.99987,89.99987,32.44057,0.00006822441
0.5199998,B,0.5199998,0.1132395,0,0.9237704,0,568.5752,61.87183,1.68648,0,114.5979,124.2635,2.301312,262.596144188698,262.596144187861,0.000663119589835478,130.85263906263,130.852639062298,0.00029473280625693,89.99987,89.99987,33.7491,0.00007113858
0.5299998,B,0.5299998,0.1155591,0,0.9225174,0,569.1379,61.84274,1.753822,0,114.571,124.2635,2.307732,262.992070037295,262.992070036453,0.000665645059621565,133.482559704219,133.482559703879,0.000301389256704362,89.99987,89.99987,35.08393,0.00007411919
0.5399998,B,0.5399998,0.1178822,0,0.9212853,0,569.7006,61.81363,1.822527,0,114.544,124.2635,2.314152,263.387868729313,263.387868728466,0.000668146306531553,136.116438332641,136.116438332292,0.000308070719620335,89.99987,89.99987,36.44509,0.00007716649
0.5499998,B,0.5499998,0.1202088,0,0.9200733,0,570.2633,61.78449,1.892601,0,114.5171,124.2635,2.320571,263.783377345387,263.783377344535,0.00067062383078754,138.754272047134,138.754272046777,0.000314776957778314,89.99987,89.99987,37.83263,0.00008028073
0.5599998,B,0.5599998,0.1225389,0,0.918881,0,570.826,61.75532,1.964048,0,114.4901,124.2635,2.326991,264.178786620384,264.178786619527,0.000673078678308455,141.39605985429,141.396059853924,0.000321507744410954,89.99987,89.99987,39.24659,0.00008346216
0.5699998,B,0.5699998,0.1248725,0,0.9177078,0,571.3888,61.72612,2.03687,0,114.4631,124.2635,2.333411,264.573985292298,264.573985291436,0.000675511735851654,144.041799648075,144.041799647701,0.000328262861618482,89.99987,89.99987,40.68701,0.00008671101
0.5799997,B,0.5799997,0.1272097,0,0.9165531,0,571.9515,61.6969,2.111071,0,114.4362,124.2635,2.339831,264.968945545628,264.968945544761,0.00067792329900292,146.691489044306,146.691489043923,0.000335042094456984,89.99986,89.99986,42.15393,0.00009002754
0.5899997,B,0.5899997,0.1295504,0,0.9154165,0,572.5142,61.66764,2.186655,0,114.4092,124.2635,2.34625,265.363667380373,265.363667379501,0.00068031457284276,149.345125658796,149.345125658405,0.000341845240033349,89.99986,89.99986,43.64738,0.00009341197
0.5999997,B,0.5999997,0.1318946,0,0.9142974,0,573.077,61.63836,2.263626,0,114.3822,124.2635,2.35267,265.758222322109,265.758222321232,0.000682685830219592,152.002707822616,152.002707822216,0.000348672098182953,89.99986,89.99986,45.1674,0.00009686456
0.6099997,B,0.6099997,0.1342424,0,0.9131954,0,573.6396,61.60905,2.341987,0,114.3553,124.2635,2.35909,266.152471293329,266.152471292447,0.000685037874520419,154.66423247606,154.664232475651,0.000355522476775039,89.99986,89.99986,46.71405,0.0001003855
0.6199997,B,0.6199997,0.1365936,0,0.9121101,0,574.2024,61.5797,2.421742,0,114.3283,124.2635,2.365509,266.546656686258,266.546656685372,0.000687371289337689,157.329698983344,157.329698982927,0.000362396189514776,89.99986,89.99986,48.28734,0.0001039751
0.6299997,B,0.6299997,0.1389484,0,0.911041,0,574.4806,61.55033,2.502894,0,114.3013,124.2635,2.371929,266.791850332135,266.791850331244,0.000689343816649228,159.997617427033,159.997617426607,0.000369289627527188,89.99986,89.99986,49.88732,0.0001076336
0.6399997,B,0.6399997,0.1413054,0,0.9099882,0,574.569,61.52094,2.585402,0,114.2744,124.2635,2.378349,266.937388983361,266.937388982466,0.000691067839686199,162.666991257202,162.666991256767,0.000376200305769584,89.99986,89.99986,51.51399,0.000111361
0.6499997,B,0.6499997,0.1436637,0,0.9089518,0,574.6575,61.49154,2.669234,0,114.2474,124.2635,2.384768,267.082506428421,267.082506427523,0.00069277192963051,165.337816261789,165.337816261345,0.000383128024911042,89.99986,89.99986,53.16737,0.0001151577
0.6599997,B,0.6599997,0.1460233,0,0.9079313,0,574.746,61.46213,2.754393,0,114.2205,124.2635,2.391188,267.227067563451,267.227067562549,0.000694456723128468,168.010086877694,168.010086877241,0.000390072591987104,89.99986,89.99986,54.84747,0.0001190237
0.6699997,B,0.6699997,0.1483843,0,0.9069261,0,574.8345,61.43272,2.840876,0,114.1935,124.2635,2.397608,267.371060467522,267.371060466616,0.00069612258397796,170.683797422607,170.683797422145,0.000397033817671288,89.99986,89.99986,56.5543,0.0001229592
0.6799996,B,0.6799996,0.1507465,0,0.9059361,0,574.9229,61.40331,2.928686,0,114.1665,124.2635,2.404027,267.514560639852,267.514560638942,0.000697770126087924,173.358942969211,173.35894296874,0.000404011518776204,89.99986,89.99986,58.28789,0.0001269644
0.6899996,B,0.6899996,0.1531101,0,0.9049606,0,575.0114,61.37389,3.017821,0,114.1396,124.2635,2.410447,267.657552185868,267.657552184954,0.00069939982694309,176.035518431243,176.035518430763,0.000411005516889307,89.99986,89.99986,60.04825,0.0001310395
0.6999996,B,0.6999996,0.1554749,0,0.9039994,0,575.0999,61.34447,3.108281,0,114.1126,124.2635,2.416867,267.799872186204,267.799872185287,0.000701012020024856,178.713517093247,178.713517092758,0.000418015636932867,89.99986,89.99986,61.83538,0.0001351846
0.7099996,B,0.7099996,0.1578411,0,0.9030522,0,575.1884,61.31504,3.200068,0,114.0856,124.2635,2.423286,267.941798795876,267.941798794955,0.000702607402612508,181.392935021316,181.392935020818,0.000425041710801947,89.99986,89.99986,63.64931,0.0001393999
0.7199996,B,0.7199996,0.1602086,0,0.9021185,0,575.2768,61.28561,3.29318,0,114.0587,124.2635,2.429706,268.083085649014,268.083085648089,0.000704186217237972,184.073765817885,184.073765817378,0.000432083572816929,89.99986,89.99986,65.49005,0.0001436855
0.7299996,B,0.7299996,0.1625773,0,0.901198,0,575.3653,61.25617,3.38762,0,114.0317,124.2635,2.436126,268.2239711642,268.223971163272,0.000705749024756328,186.756005469574,186.756005469058,0.000439141062906745,89.99986,89.99986,67.35761,0.0001480416
0.7399996,B,0.7399996,0.1649474,0,0.9002904,0,575.4537,61.22673,3.483384,0,114.0048,124.2635,2.442546,268.364161291849,268.364161290917,0.000707295900958801,189.439647022509,189.439647021983,0.00044621402175824,89.99986,89.99986,69.25201,0.0001524684
0.7499996,B,0.7499996,0.1673187,0,0.8993954,0,575.5422,61.19728,3.580477,0,113.9778,124.2635,2.448965,268.50387458233,268.503874581394,0.000708827543124679,192.124685708317,192.124685707782,0.000453302297031052,89.99986,89.99986,71.17326,0.000156966
0.7599996,B,0.7599996,0.1696913,0,0.8985127,0,575.6307,61.16783,3.678896,0,113.9508,124.2635,2.455385,268.643071299209,268.64307129827,0.000710344269577115,194.811116361262,194.811116360718,0.000460405739568049,89.99986,89.99986,73.12137,0.0001615345
0.7699996,B,0.7699996,0.1720652,0,0.8976418,0,575.7191,61.13837,3.778642,0,113.9239,124.2635,2.461805,268.781691837845,268.781691836902,0.000711846383481015,197.498933219563,197.49893321901,0.000467524203243749,89.99986,89.99986,75.09636,0.0001661742
0.7799996,B,0.7799996,0.1744403,0,0.8967828,0,575.8076,61.10892,3.879714,0,113.8969,124.2635,2.468224,268.919771961021,268.919771960075,0.000713334104630939,200.188130879065,200.188130878502,0.000474657544130616,89.99986,89.99986,77.09824,0.0001708851
0.7899995,B,0.7899995,0.1768168,0,0.895935,0,575.8961,61.07945,3.982114,0,113.8699,124.2635,2.474644,269.05728782688,269.057287825931,0.000714807887774246,202.878703697194,202.878703696622,0.000481805622848586,89.99986,89.99986,79.12703,0.0001756674
0.7999995,B,0.7999995,0.1791945,0,0.8950984,0,575.9846,61.04998,4.085843,0,113.843,124.2635,2.481064,269.194279171855,269.194279170902,0.000716267929968126,205.570646428743,205.570646428161,0.000488968301988169,89.99986,89.99986,81.18274,0.0001805213
0.8099995,B,0.8099995,0.1815734,0,0.8942727,0,576.073,61.02051,4.190898,0,113.816,124.2635,2.487484,269.330797653303,269.330797652347,0.000717714723855555,208.263954345075,208.263954344484,0.000496145449066303,89.99986,89.99986,83.26538,0.0001854468
0.8199995,B,0.8199995,0.1839536,0,0.8934577,0,576.1615,60.99103,4.297282,0,113.7891,124.2635,2.493903,269.466755851078,269.466755850118,0.00071914848923109,210.958621843355,210.958621842755,0.000503336933797872,89.99986,89.99986,85.37497,0.0001904442
0.8299995,B,0.8299995,0.186335,0,0.892653,0,576.2499,60.96154,4.404992,0,113.7621,124.2635,2.500323,269.602078265961,269.602078264998,0.000720569407993674,213.654642565754,213.654642565144,0.000510542627716749,89.99986,89.99986,87.51151,0.0001955136
0.8399995,B,0.8399995,0.1887177,0,0.8918585,0,576.3384,60.93206,4.514031,0,113.7351,124.2635,2.506742,269.736979474678,269.736979473712,0.000721977662042254,216.35201230021,216.35201229959,0.000517762404175797,89.99986,89.99986,89.67503,0.0002006552
0.8499995,B,0.8499995,0.1911017,0,0.8910739,0,576.4269,60.90257,4.6244,0,113.7082,124.2635,2.513162,269.871181322214,269.871181321245,0.000723373675807699,219.050724053111,219.050724052482,0.000524996140772187,89.99986,89.99986,91.86554,0.000205869
0.8599995,B,0.8599995,0.1934869,0,0.890299,0,576.5154,60.87307,4.736094,0,113.6812,124.2635,2.519582,270.004918253511,270.004918252538,0.00072475770698018,221.750773175296,221.750773174657,0.000532243717679993,89.99986,89.99986,94.08305,0.0002111552
0.8699995,B,0.8699995,0.1958733,0,0.8895336,0,576.6038,60.84357,4.849122,0,113.6542,124.2635,2.526001,270.138071059276,270.1380710583,0.000726129770717942,224.452153825507,224.452153824859,0.00053950501522487,89.99986,89.99986,96.32757,0.0002165139
0.8799995,B,0.8799995,0.1982609,0,0.8887775,0,576.6923,60.81406,4.963474,0,113.6273,124.2635,2.532421,270.270766896087,270.270766895108,0.000727490556721151,227.154861434058,227.1548614334,0.000546779920629475,89.99986,89.99986,98.59911,0.0002219453
0.8899994,B,0.8899994,0.2006498,0,0.8880305,0,576.7808,60.78455,5.079157,0,113.6003,124.2635,2.538841,270.40276734536,270.402767344378,0.000728839731508408,229.858889047072,229.858889046404,0.000554068317781651,89.99986,89.99986,100.8977,0.0002274496
0.8999994,B,0.8999994,0.2030399,0,0.8872923,0,576.8693,60.75504,5.196171,0,113.5734,124.2635,2.545261,270.534271089249,270.534271088264,0.000730177871093036,232.564231697496,232.564231696818,0.000561370096329374,89.99986,89.99986,103.2234,0.0002330268
0.9099994,B,0.9099994,0.2054312,0,0.8865629,0,576.9577,60.72552,5.31451,0,113.5464,124.2635,2.55168,270.665282101396,270.665282100408,0.000731505020949772,235.270884458011,235.270884457324,0.000568685146375368,89.99986,89.99986,105.5761,0.0002386771
0.9199994,B,0.9199994,0.2078237,0,0.885842,0,577.0462,60.69599,5.434184,0,113.5194,124.2635,2.5581,270.795657330653,270.795657329661,0.000732821522139137,237.97884097079,237.978840970093,0.000576013361432961,89.99986,89.99986,107.9558,0.0002444006
0.9299994,B,0.9299994,0.2102174,0,0.8851295,0,577.1346,60.66647,5.555183,0,113.4925,124.2635,2.56452,270.925484197165,270.92548419617,0.000734127450452357,240.688095752205,240.688095751498,0.000583354635773394,89.99986,89.99986,110.3627,0.0002501974
0.9399994,B,0.9399994,0.2126124,0,0.8844252,0,577.2231,60.63693,5.677515,0,113.4655,124.2635,2.570939,271.054782569147,271.054782568149,0.000735423018104868,243.398643517311,243.398643516594,0.000590708865790063,89.99986,89.99986,112.7967,0.0002560677
0.9499994,B,0.9499994,0.2150085,0,0.8837288,0,577.3116,60.6074,5.801175,0,113.4385,124.2635,2.577359,271.183528604743,271.183528603742,0.000736708331204388,246.110478742744,246.110478742017,0.00059807594893744,89.99986,89.99986,115.2578,0.0002620117
0.9599994,B,0.9599994,0.2174058,0,0.8830403,0,577.4,60.57785,5.926166,0,113.4116,124.2635,2.583779,271.311678593877,271.311678592873,0.000737983791444418,248.82359546804,248.823595467303,0.000605455786686932,89.99986,89.99986,117.7461,0.0002680293
0.9699994,B,0.9699994,0.2198043,0,0.8823596,0,577.4885,60.54831,6.052487,0,113.3846,124.2635,2.590199,271.439276246625,271.439276245618,0.000739249323033732,251.537988169835,251.537988169088,0.000612848279752034,89.99986,89.99986,120.2614,0.0002741208
0.9799994,B,0.9799994,0.2222041,0,0.8816862,0,577.577,60.51876,6.180138,0,113.3577,124.2635,2.596618,271.566349378486,271.566349377476,0.000740505130608642,254.25365160292,254.253651602163,0.000620253330892605,89.99986,89.99986,122.804,0.0002802863
0.9899994,B,0.9899994,0.224605,0,0.8810204,0,577.6655,60.4892,6.30912,0,113.3307,124.2635,2.603038,271.692870173959,271.692870172947,0.000741751623441773,256.970580243931,256.970580243164,0.000627670846961228,89.99986,89.99986,125.3737,0.000286526
0.9999993,B,0.9999993,0.227007,0,0.8803618,0,577.7539,60.45964,6.439435,0,113.3037,124.2635,2.609457,271.818755186542,271.818755185527,0.000742988665108917,259.68876773504,259.688767734263,0.000635100733446246,89.99986,89.99986,127.9706,0.0002928398
1.009999,B,1.009999,0.2294103,0,0.8797103,0,577.8424,60.43008,6.571076,0,113.2768,124.2635,2.615877,271.944191177457,271.944191176439,0.000744216664882699,262.40820958603,262.408209585243,0.000642542899928728,89.99986,89.99986,130.5946,0.000299228
1.019999,B,1.019999,0.2318147,0,0.8790658,0,577.9308,60.40051,6.70405,0,113.2498,124.2635,2.622297,272.068975490908,272.068975489887,0.000745435418126806,265.128899280127,265.12889927933,0.000649997253943378,89.99986,89.99986,133.2459,0.0003056907
1.029999,B,1.029999,0.2342203,0,0.878428,0,578.0193,60.37094,6.838357,0,113.2228,124.2635,2.628717,272.193243230759,272.193243229735,0.00074664540990509,267.850831651594,267.850831650787,0.000657463707875541,89.99986,89.99986,135.9244,0.000312228
1.039999,B,1.039999,0.236627,0,0.8777971,0,578.1078,60.34136,6.973991,0,113.1959,124.2635,2.635136,272.316863266789,272.316863265762,0.000747846481055975,270.574000223394,270.574000222577,0.000664942172518944,89.99986,89.99986,138.6302,0.0003188401
1.049999,B,1.049999,0.239035,0,0.8771726,0,578.1963,60.31178,7.110959,0,113.1689,124.2635,2.641556,272.439990571078,272.439990570048,0.000749039048431208,273.298400068209,273.298400067382,0.000672432562835833,89.99986,89.99986,141.3632,0.0003255269
1.059999,B,1.059999,0.241444,0,0.8765547,0,578.2847,60.28219,7.249258,0,113.142,124.2635,2.647976,272.56255361805,272.562553617018,0.000750222952869213,276.024025543467,276.02402554263,0.000679934792196837,89.99986,89.99986,144.1234,0.0003322888
